-125,114	0.921146953
-181,480	0.830053667
203,480	0.829752066
502,480	0.826923077
-1247,1277	0.822682268
-1114,984	0.848375451
-408,409	0.990990991
-35,767	0.931192661
-443,442	0.809659091
-1290,1290	0.820800956
-1260,1265	0.822385707
-1302,1308	0.814763231
-670,667	0.848137536
-296,318	1
-293,317	0.882051282
-302,247	0.943925234
-141,216	0.855445545
-143,216	0.871428571
-103,216	0.854870775
112,216	0.86407767
110,216	0.865877712
214,216	0.858283433
-105,216	0.863636364
-865,849	0.888888889
-875,928	0.927927928
-481,486	0.865102639
-693,698	0.929292929
-862,922	0.897183099
-51,51	0.939130435
-861,855	0.981767181
-1103,1107	1
-849,865	0.857142857
-59,57	0.978494624
-305,334	0.90438247
-158,169	1
-1294,1306	0.836170213
-807,795	0.964285714
-1128,1128	0.824987605
-1139,243	0.987288136
-1131,241	0.87283237
-1205,1185	0.827380952
-179,546	0.828250401
569,546	0.846889952
200,546	0.845659164
-1157,1301	0.871067961
-1038,1060	0.819047619
-855,861	0.984528833
-247,302	0.943925234
-1185,1205	0.86875
-1124,1146	0.809338521
-776,763	0.822864889
-440,441	1
-193,217	0.808321377
115,217	0.816725979
215,217	0.818457539
-189,217	0.813747228
111,217	0.81003107
-1136,46	1
-622,627	0.891304348
661,651	1
659,651	1
-54,33	0.977054652
-1245,1255	0.830534613
-1310,1295	0.821538462
348,1295	0.834196891
-1308,1302	0.824330672
-206,183	0.836065574
-217,183	0.826815642
-554,183	0.81920904
-552,183	0.832369942
193,183	0.803370787
1120,1126	1
1122,1126	1
1125,1126	1
1121,1126	1
-187,1075	0.8
-1262,1273	0.858710562
-494,494	0.88
-179,200	0.813804173
546,200	0.820592824
569,200	0.819776715
-152,124	0.982142857
-1108,1104	1
-193,115	0.812444444
217,115	0.815275311
111,115	0.810703229
215,115	0.806911447
-189,115	0.811312417
-114,125	0.904929577
1120,1121	1
1126,1121	1
1122,1121	1
1125,1121	1
-112,141	0.840909091
-110,141	0.860465116
-214,141	0.853228963
143,141	0.863551402
105,141	0.849902534
103,141	0.837573386
-216,141	0.852071006
-1134,1133	0.933884298
-1221,1221	0.832214765
-781,37	0.898556876
-112,143	0.874762808
-216,143	0.888349515
-110,143	0.882917466
141,143	0.886756238
105,143	0.877669903
-214,143	0.875
103,143	0.875728155
-334,305	0.922764228
-46,1136	1
-933,872	0.909920182
-769,769	1
-783,769	1
783,769	1
-1222,1227	0.829736211
-871,947	0.899159664
-884,940	0.97377423
-1107,1159	1
1103,1159	1
-439,439	0.833333333
-876,929	0.982876712
-1037,1037	0.820638821
-181,502	0.807142857
-1168,3	0.871581451
-777,786	0.813148789
-20,55	0.991803279
-1227,1222	0.821852732
-144,173	0.810989011
-1273,1262	0.862258953
-885,919	0.936781609
-219,154	1
-1250,1275	0.833428408
-1133,1134	0.904
-1057,1179	0.868020305
-773,801	0.909937888
-292,295	1
-655,669	0.893333333
-105,214	0.858546169
-141,214	0.8515625
112,214	0.860687023
-103,214	0.852071006
110,214	0.85518591
216,214	0.858283433
-143,214	0.853333333
-306,278	0.905953408
-767,35	0.90625
-1341,1320	0.916666667
-285,300	0.848241206
-763,776	0.816958277
-1104,1108	1
-124,152	0.982142857
-881,930	0.82397677
-947,871	0.881383855
-853,949	0.982507289
-197,170	1
1120,1125	1
1122,1125	1
1126,1125	1
1121,1125	1
-1261,1267	0.950276243
-242,240	1
-1146,1124	0.822134387
-318,296	1
-1212,1212	0.850574713
-1034,1014	0.895348837
-1060,1038	0.811320755
-948,893	0.899147727
-1105,1113	1
-169,1113	1
158,1113	1
1108,1113	0.911764706
-1104,1113	0.903846154
-311,290	0.9375
-1055,992	0.887850467
-192,192	0.850393701
-178,192	0.843137255
178,192	0.833333333
1153,1156	1
1155,1156	1
1154,1156	1
1152,1156	1
-1113,1105	1
-158,1105	1
-1108,1105	0.901960784
169,1105	1
1104,1105	0.901960784
-1190,1090	0.820687453
-1204,1182	0.970588235
-341,340	0.831578947
-317,293	0.902887139
-1320,1341	0.916666667
-486,481	0.87537092
-1288,1300	0.8385346
-80,47	0.992063492
-1272,1269	0.801359517
-1275,1250	0.825890334
-289,266	0.96875
-1246,1201	0.835571569
-143,112	0.871455577
216,112	0.877712032
-103,112	0.870841487
-141,112	0.862135922
214,112	0.880859375
110,112	0.872093023
-105,112	0.871345029
-319,304	0.886363636
-1080,1078	0.831640834
-1026,1059	0.905263158
1144,1143	1
1147,1143	1
1145,1143	1
1142,1143	0.992647059
-886,932	0.82143446
-266,289	0.958762887
-698,693	0.932670237
-888,941	0.89010989
-1118,1160	1
-1279,1112	0.847849854
-471,471	0.843122677
-1201,1246	0.844142952
-893,948	0.88593422
-1291,1305	0.83686067
-7,1329	0.986970684
-859,918	0.987951807
-1049,1033	0.811355311
-470,470	0.891041162
-676,676	0.909090909
-1115,1088	0.867507886
-19,18	0.955177743
-28,41	0.924590164
1120,1122	1
1121,1122	1
1126,1122	1
1125,1122	1
-38,792	0.937219731
661,659	1
651,659	1
-1117,1106	1
-1271,1271	0.810483871
-1112,1279	0.851885756
-852,900	0.821990642
-1267,1261	0.966292135
-891,899	0.954545455
806,808	1
1311,808	0.96969697
-1182,1204	0.970588235
-951,904	0.99047619
-1176,1175	0.862246923
-892,945	0.89679098
-193,581	0.835227273
-573,581	0.805882353
-185,581	0.814371257
217,581	0.818181818
-992,1055	0.887850467
-1106,1117	1
-1235,1235	0.814149284
-468,468	0.893939394
-1130,1129	0.849628589
-1021,989	0.859747546
-1303,1296	0.831325301
-952,907	0.921965318
-934,877	1
-905,938	0.943342776
-47,80	0.992063492
-304,319	0.893129771
-1119,1119	1
-904,951	0.99047619
1145,1147	1
1144,1147	1
1143,1147	1
1142,1147	1
-906,939	0.943181818
-193,215	0.837106081
217,215	0.838065661
111,215	0.828028294
115,215	0.826914564
-189,215	0.834951456
-41,28	0.931205283
-112,105	0.844990548
-110,105	0.845124283
-216,105	0.851851852
-1129,1130	0.845892465
143,105	0.843283582
141,105	0.840077071
-214,105	0.850194553
103,105	0.852427184
-55,20	0.991803279
-459,460	0.833333333
-181,203	0.820284698
480,203	0.824302135
502,203	0.820244328
-666,39	0.886925795
-1296,1303	0.81496063
-209,185	0.801136364
-581,185	0.8
-217,185	0.803680982
193,185	0.804597701
-858,854	0.992753623
651,661	1
659,661	1
-787,787	0.826979472
-1313,1342	0.819444444
-371,372	1
-1207,1186	0.882352941
-1332,1318	0.93902439
-1276,1276	0.808432148
-674,674	0.879310345
806,1311	0.991017964
809,1311	0.996441281
-949,853	0.988269795
-220,198	0.992882562
-240,242	1
-944,942	0.989528796
-33,54	0.977054652
-1078,1080	0.826340945
-795,807	0.931034483
-573,578	0.823529412
-193,578	0.856321839
-571,578	0.861271676
-185,578	0.842424242
581,578	0.829411765
217,578	0.846625767
209,578	0.853107345
-1179,1057	0.855
-880,937	0.96
-786,777	0.824240062
-919,885	0.910614525
-1277,1247	0.838147639
-154,219	1
-303,288	0.924528302
-907,952	0.931386861
-1323,1135	0.834563346
-474,474	0.830601093
-941,888	0.958579882
-1046,1024	1
-1270,1244	0.881773399
-183,206	0.831521739
-193,206	0.825842697
217,206	0.815642458
554,206	0.824858757
552,206	0.826589595
-1107,1103	1
-1265,1260	0.818514644
-460,459	0.824742268
-578,571	0.837078652
-209,571	0.835227273
-217,571	0.82208589
193,571	0.810344828
185,571	0.826347305
-581,571	0.817647059
573,571	0.810650888
-1258,1256	0.812772134
-1342,1313	0.834190231
-1053,1062	0.914893617
-192,178	0.811320755
192,178	0.801886792
-908,873	0.922222222
-945,892	0.901482127
1144,1142	1
1145,1142	1
1147,1142	1
1143,1142	0.992647059
-921,863	0.891304348
-442,443	0.828488372
-179,569	0.823151125
546,569	0.8296875
200,569	0.827697262
-872,933	0.895622896
-581,573	0.81547619
-217,573	0.802469136
571,573	0.805882353
185,573	0.81595092
-37,781	0.901618399
806,809	1
1311,809	0.996441281
-854,858	0.992753623
-18,19	0.94351145
-198,220	0.996428571
-669,655	0.884488449
-288,303	0.924528302
-193,1073	0.805084746
1075,1073	0.801652893
212,1073	0.801587302
1147,1145	1
1143,1145	1
1144,1145	1
1142,1145	1
1155,1153	1
1156,1153	1
1154,1153	1
1152,1153	1
-1079,1223	0.826329367
-1175,1176	0.858498024
1143,1144	1
1142,1144	1
1145,1144	1
1147,1144	1
-1269,1272	0.825680934
-1306,1294	0.841541756
-922,862	0.892156863
-546,179	0.807511737
-569,179	0.8192
-200,179	0.817741935
-1160,1118	1
217,212	0.808
1075,212	0.809917355
-940,884	0.970454545
-295,292	1
1153,1152	1
1156,1152	1
1155,1152	1
1154,1152	1
-899,891	0.973509934
-938,905	0.917355372
-1329,7	0.980582524
-939,906	0.944971537
-792,38	0.933035714
-918,859	0.982035928
-441,440	1
-1223,1079	0.827431047
-783,783	1
-769,783	1
769,783	1
-1024,1046	1
-1107,180	1
1103,180	0.990654206
-1135,1323	0.837395865
-1295,1310	0.804216867
-348,1310	0.819277108
-1289,1309	0.827777778
-39,666	0.90942029
-241,1131	0.877906977
-932,886	0.827574751
-1312,1334	0.856738592
-1255,1245	0.819580656
-930,881	0.816860864
-49,56	0.831502153
